ref: simulated example

wavelength (nm)	n	k
7.980000e+02	1.467921e+00	4.233005e-02
7.990000e+02	1.467987e+00	4.232074e-02
8.000000e+02	1.468053e+00	4.231142e-02
8.010000e+02	1.468119e+00	4.230120e-02
8.020000e+02	1.468184e+00	4.229055e-02
8.030000e+02	1.468250e+00	4.227989e-02
8.040000e+02	1.468316e+00	4.226924e-02
8.050000e+02	1.468381e+00	4.225859e-02
8.060000e+02	1.468447e+00	4.224730e-02
8.070000e+02	1.468512e+00	4.223533e-02
8.080000e+02	1.468577e+00	4.222336e-02
8.090000e+02	1.468642e+00	4.221139e-02
8.100000e+02	1.468708e+00	4.219942e-02
8.110000e+02	1.468773e+00	4.218718e-02
8.120000e+02	1.468837e+00	4.217393e-02
8.130000e+02	1.468902e+00	4.216067e-02
8.140000e+02	1.468967e+00	4.214742e-02
8.150000e+02	1.469031e+00	4.213416e-02
8.160000e+02	1.469096e+00	4.212091e-02
8.170000e+02	1.469160e+00	4.210655e-02
8.180000e+02	1.469224e+00	4.209205e-02
8.190000e+02	1.469288e+00	4.207754e-02
8.200000e+02	1.469352e+00	4.206303e-02
8.210000e+02	1.469416e+00	4.204853e-02
8.220000e+02	1.469480e+00	4.203344e-02
8.230000e+02	1.469543e+00	4.201771e-02
8.240000e+02	1.469607e+00	4.200198e-02
8.250000e+02	1.469670e+00	4.198625e-02
8.260000e+02	1.469734e+00	4.197053e-02
8.270000e+02	1.469797e+00	4.195480e-02
