ref: simulated example

wavelength (nm)	n	k
8.280000e+02	2.910186e-01	3.680854e+00
8.290000e+02	2.906484e-01	3.689946e+00
8.300000e+02	2.902781e-01	3.699038e+00
8.310000e+02	2.899079e-01	3.708129e+00
8.320000e+02	2.895377e-01	3.717221e+00
8.330000e+02	2.891810e-01	3.726285e+00
8.340000e+02	2.888410e-01	3.735314e+00
8.350000e+02	2.885010e-01	3.744343e+00
8.360000e+02	2.881610e-01	3.753372e+00
8.370000e+02	2.878210e-01	3.762401e+00
8.380000e+02	2.874810e-01	3.771430e+00
8.390000e+02	2.871650e-01	3.780408e+00
8.400000e+02	2.868540e-01	3.789375e+00
8.410000e+02	2.865431e-01	3.798343e+00
8.420000e+02	2.862321e-01	3.807311e+00
8.430000e+02	2.859212e-01	3.816278e+00
8.440000e+02	2.856137e-01	3.825238e+00
8.450000e+02	2.853307e-01	3.834146e+00
8.460000e+02	2.850477e-01	3.843054e+00
8.470000e+02	2.847647e-01	3.851962e+00
8.480000e+02	2.844817e-01	3.860870e+00
8.490000e+02	2.841987e-01	3.869778e+00
8.500000e+02	2.839250e-01	3.878666e+00
8.510000e+02	2.836689e-01	3.887516e+00
8.520000e+02	2.834128e-01	3.896366e+00
8.530000e+02	2.831568e-01	3.905215e+00
8.540000e+02	2.829007e-01	3.914065e+00
8.550000e+02	2.826446e-01	3.922915e+00
8.560000e+02	2.824011e-01	3.931737e+00
8.570000e+02	2.821710e-01	3.940531e+00
8.580000e+02	2.819409e-01	3.949324e+00
8.590000e+02	2.817108e-01	3.958117e+00
8.600000e+02	2.814807e-01	3.966911e+00
8.610000e+02	2.812506e-01	3.975704e+00
8.620000e+02	2.810340e-01	3.984467e+00
8.630000e+02	2.808290e-01	3.993206e+00
8.640000e+02	2.806239e-01	4.001944e+00
8.650000e+02	2.804189e-01	4.010682e+00
8.660000e+02	2.802138e-01	4.019420e+00
8.670000e+02	2.800088e-01	4.028159e+00
8.680000e+02	2.798162e-01	4.036869e+00
8.690000e+02	2.796354e-01	4.045554e+00
8.700000e+02	2.794545e-01	4.054239e+00
8.710000e+02	2.792737e-01	4.062923e+00
8.720000e+02	2.790929e-01	4.071608e+00
8.730000e+02	2.789120e-01	4.080293e+00
8.740000e+02	2.787407e-01	4.088956e+00
8.750000e+02	2.785833e-01	4.097589e+00
8.760000e+02	2.784258e-01	4.106221e+00
8.770000e+02	2.782684e-01	4.114854e+00
8.780000e+02	2.781110e-01	4.123486e+00
8.790000e+02	2.779535e-01	4.132119e+00
8.800000e+02	2.778009e-01	4.140740e+00
8.810000e+02	2.776661e-01	4.149322e+00
8.820000e+02	2.775314e-01	4.157904e+00
8.830000e+02	2.773966e-01	4.166486e+00
8.840000e+02	2.772618e-01	4.175067e+00
8.850000e+02	2.771271e-01	4.183649e+00
8.860000e+02	2.769923e-01	4.192231e+00
8.870000e+02	2.768779e-01	4.200767e+00
8.880000e+02	2.767651e-01	4.209299e+00
8.890000e+02	2.766523e-01	4.217831e+00
8.900000e+02	2.765395e-01	4.226363e+00
8.910000e+02	2.764268e-01	4.234896e+00
8.920000e+02	2.763140e-01	4.243428e+00
8.930000e+02	2.762130e-01	4.251934e+00
8.940000e+02	2.761215e-01	4.260418e+00
8.950000e+02	2.760300e-01	4.268902e+00
8.960000e+02	2.759386e-01	4.277386e+00
8.970000e+02	2.758471e-01	4.285870e+00
8.980000e+02	2.757556e-01	4.294354e+00
8.990000e+02	2.756660e-01	4.302834e+00
9.000000e+02	2.755952e-01	4.311271e+00
9.010000e+02	2.755245e-01	4.319708e+00
9.020000e+02	2.754537e-01	4.328145e+00
9.030000e+02	2.753830e-01	4.336582e+00
9.040000e+02	2.753122e-01	4.345019e+00
9.050000e+02	2.752415e-01	4.353457e+00
9.060000e+02	2.751813e-01	4.361870e+00
9.070000e+02	2.751307e-01	4.370261e+00
9.080000e+02	2.750802e-01	4.378652e+00
9.090000e+02	2.750296e-01	4.387044e+00
9.100000e+02	2.749790e-01	4.395435e+00
9.110000e+02	2.749284e-01	4.403827e+00
9.120000e+02	2.748778e-01	4.412218e+00
9.130000e+02	2.748443e-01	4.420571e+00
9.140000e+02	2.748133e-01	4.428917e+00
9.150000e+02	2.747824e-01	4.437264e+00
9.160000e+02	2.747514e-01	4.445611e+00
9.170000e+02	2.747205e-01	4.453958e+00
9.180000e+02	2.746896e-01	4.462305e+00
9.190000e+02	2.746607e-01	4.470647e+00
9.200000e+02	2.746490e-01	4.478950e+00
9.210000e+02	2.746372e-01	4.487253e+00
9.220000e+02	2.746254e-01	4.495557e+00
9.230000e+02	2.746136e-01	4.503860e+00
9.240000e+02	2.746018e-01	4.512164e+00
9.250000e+02	2.745901e-01	4.520467e+00
9.260000e+02	2.745830e-01	4.528760e+00
9.270000e+02	2.745900e-01	4.537021e+00
9.280000e+02	2.745969e-01	4.545282e+00
9.290000e+02	2.746038e-01	4.553543e+00
9.300000e+02	2.746108e-01	4.561804e+00
9.310000e+02	2.746177e-01	4.570065e+00
9.320000e+02	2.746246e-01	4.578326e+00
9.330000e+02	2.746369e-01	4.586575e+00
9.340000e+02	2.746622e-01	4.594794e+00
9.350000e+02	2.746874e-01	4.603014e+00
9.360000e+02	2.747127e-01	4.611234e+00
9.370000e+02	2.747379e-01	4.619454e+00
9.380000e+02	2.747632e-01	4.627673e+00
9.390000e+02	2.747884e-01	4.635893e+00
9.400000e+02	2.748177e-01	4.644104e+00
9.410000e+02	2.748609e-01	4.652283e+00
9.420000e+02	2.749041e-01	4.660463e+00
9.430000e+02	2.749473e-01	4.668642e+00
9.440000e+02	2.749905e-01	4.676822e+00
9.450000e+02	2.750336e-01	4.685002e+00
9.460000e+02	2.750768e-01	4.693181e+00
9.470000e+02	2.751210e-01	4.701358e+00
9.480000e+02	2.751817e-01	4.709499e+00
9.490000e+02	2.752425e-01	4.717639e+00
9.500000e+02	2.753033e-01	4.725779e+00
9.510000e+02	2.753641e-01	4.733920e+00
9.520000e+02	2.754249e-01	4.742060e+00
9.530000e+02	2.754857e-01	4.750200e+00
9.540000e+02	2.755465e-01	4.758341e+00
9.550000e+02	2.756206e-01	4.766451e+00
9.560000e+02	2.756987e-01	4.774554e+00
9.570000e+02	2.757767e-01	4.782656e+00
9.580000e+02	2.758548e-01	4.790758e+00
9.590000e+02	2.759329e-01	4.798860e+00
9.600000e+02	2.760110e-01	4.806962e+00
9.610000e+02	2.760891e-01	4.815064e+00
9.620000e+02	2.761735e-01	4.823152e+00
9.630000e+02	2.762687e-01	4.831217e+00
9.640000e+02	2.763638e-01	4.839282e+00
9.650000e+02	2.764589e-01	4.847346e+00
9.660000e+02	2.765540e-01	4.855411e+00
9.670000e+02	2.766491e-01	4.863476e+00
9.680000e+02	2.767443e-01	4.871541e+00
9.690000e+02	2.768394e-01	4.879605e+00
9.700000e+02	2.769490e-01	4.887639e+00
9.710000e+02	2.770609e-01	4.895667e+00
9.720000e+02	2.771728e-01	4.903695e+00
9.730000e+02	2.772847e-01	4.911724e+00
9.740000e+02	2.773966e-01	4.919752e+00
9.750000e+02	2.775086e-01	4.927781e+00
9.760000e+02	2.776205e-01	4.935809e+00
9.770000e+02	2.777362e-01	4.943829e+00
9.780000e+02	2.778647e-01	4.951822e+00
9.790000e+02	2.779932e-01	4.959815e+00
9.800000e+02	2.781217e-01	4.967808e+00
9.810000e+02	2.782503e-01	4.975801e+00
9.820000e+02	2.783788e-01	4.983794e+00
9.830000e+02	2.785073e-01	4.991786e+00
9.840000e+02	2.786358e-01	4.999779e+00
9.850000e+02	2.787722e-01	5.007756e+00
9.860000e+02	2.789171e-01	5.015714e+00
9.870000e+02	2.790620e-01	5.023672e+00
9.880000e+02	2.792070e-01	5.031630e+00
9.890000e+02	2.793519e-01	5.039589e+00
9.900000e+02	2.794969e-01	5.047547e+00
9.910000e+02	2.796418e-01	5.055505e+00
9.920000e+02	2.797868e-01	5.063463e+00
9.930000e+02	2.799415e-01	5.071401e+00
9.940000e+02	2.801027e-01	5.079326e+00
9.950000e+02	2.802640e-01	5.087250e+00
9.960000e+02	2.804252e-01	5.095174e+00
9.970000e+02	2.805864e-01	5.103099e+00
9.980000e+02	2.807477e-01	5.111023e+00
9.990000e+02	2.809089e-01	5.118948e+00
1.000000e+03	2.810701e-01	5.126872e+00
1.001000e+03	2.812410e-01	5.134777e+00
1.002000e+03	2.814185e-01	5.142668e+00
1.003000e+03	2.815959e-01	5.150560e+00
1.004000e+03	2.817733e-01	5.158451e+00
1.005000e+03	2.819507e-01	5.166343e+00
1.006000e+03	2.821281e-01	5.174234e+00
1.007000e+03	2.823056e-01	5.182126e+00
1.008000e+03	2.824830e-01	5.190017e+00
1.009000e+03	2.826679e-01	5.197893e+00
1.010000e+03	2.828614e-01	5.205753e+00
1.011000e+03	2.830550e-01	5.213612e+00
1.012000e+03	2.832485e-01	5.221471e+00
1.013000e+03	2.834421e-01	5.229330e+00
1.014000e+03	2.836356e-01	5.237189e+00
1.015000e+03	2.838291e-01	5.245049e+00
1.016000e+03	2.840227e-01	5.252908e+00
1.017000e+03	2.842194e-01	5.260761e+00
1.018000e+03	2.844290e-01	5.268589e+00
1.019000e+03	2.846386e-01	5.276416e+00
1.020000e+03	2.848483e-01	5.284244e+00
1.021000e+03	2.850579e-01	5.292072e+00
1.022000e+03	2.852675e-01	5.299900e+00
1.023000e+03	2.854772e-01	5.307727e+00
1.024000e+03	2.856868e-01	5.315555e+00
1.025000e+03	2.858964e-01	5.323383e+00
1.026000e+03	2.861188e-01	5.331186e+00
1.027000e+03	2.863445e-01	5.338983e+00
1.028000e+03	2.865702e-01	5.346780e+00
1.029000e+03	2.867959e-01	5.354577e+00
1.030000e+03	2.870216e-01	5.362374e+00
1.031000e+03	2.872473e-01	5.370171e+00
1.032000e+03	2.874731e-01	5.377968e+00
1.033000e+03	2.876988e-01	5.385765e+00
1.034000e+03	2.879285e-01	5.393554e+00
1.035000e+03	2.881703e-01	5.401321e+00
1.036000e+03	2.884122e-01	5.409088e+00
1.037000e+03	2.886540e-01	5.416855e+00
1.038000e+03	2.888958e-01	5.424622e+00
1.039000e+03	2.891377e-01	5.432389e+00
1.040000e+03	2.893795e-01	5.440156e+00
1.041000e+03	2.896213e-01	5.447923e+00
1.042000e+03	2.898631e-01	5.455690e+00
1.043000e+03	2.901141e-01	5.463440e+00
1.044000e+03	2.903721e-01	5.471178e+00
1.045000e+03	2.906301e-01	5.478915e+00
1.046000e+03	2.908882e-01	5.486653e+00
1.047000e+03	2.911462e-01	5.494390e+00
1.048000e+03	2.914042e-01	5.502128e+00
1.049000e+03	2.916622e-01	5.509865e+00
1.050000e+03	2.919202e-01	5.517603e+00
1.051000e+03	2.921783e-01	5.525340e+00
1.052000e+03	2.924482e-01	5.533057e+00
1.053000e+03	2.927225e-01	5.540765e+00
1.054000e+03	2.929968e-01	5.548474e+00
1.055000e+03	2.932711e-01	5.556183e+00
1.056000e+03	2.935455e-01	5.563891e+00
1.057000e+03	2.938198e-01	5.571600e+00
1.058000e+03	2.940941e-01	5.579309e+00
1.059000e+03	2.943684e-01	5.587017e+00
1.060000e+03	2.946428e-01	5.594726e+00
1.061000e+03	2.949293e-01	5.602414e+00
1.062000e+03	2.952201e-01	5.610094e+00
1.063000e+03	2.955108e-01	5.617775e+00
1.064000e+03	2.958016e-01	5.625455e+00
1.065000e+03	2.960924e-01	5.633136e+00
1.066000e+03	2.963832e-01	5.640816e+00
1.067000e+03	2.966739e-01	5.648497e+00
1.068000e+03	2.969647e-01	5.656177e+00
1.069000e+03	2.972555e-01	5.663858e+00
1.070000e+03	2.975563e-01	5.671522e+00
1.071000e+03	2.978637e-01	5.679175e+00
1.072000e+03	2.981711e-01	5.686827e+00
1.073000e+03	2.984785e-01	5.694480e+00
1.074000e+03	2.987859e-01	5.702133e+00
1.075000e+03	2.990934e-01	5.709786e+00
1.076000e+03	2.994008e-01	5.717439e+00
1.077000e+03	2.997082e-01	5.725092e+00
1.078000e+03	3.000156e-01	5.732744e+00
1.079000e+03	3.003281e-01	5.740389e+00
1.080000e+03	3.006524e-01	5.748015e+00
1.081000e+03	3.009767e-01	5.755640e+00
1.082000e+03	3.013010e-01	5.763266e+00
1.083000e+03	3.016253e-01	5.770892e+00
1.084000e+03	3.019495e-01	5.778517e+00
1.085000e+03	3.022738e-01	5.786143e+00
1.086000e+03	3.025981e-01	5.793769e+00
1.087000e+03	3.029224e-01	5.801394e+00
1.088000e+03	3.032467e-01	5.809020e+00
1.089000e+03	3.035854e-01	5.816623e+00
1.090000e+03	3.039268e-01	5.824222e+00
1.091000e+03	3.042682e-01	5.831821e+00
1.092000e+03	3.046097e-01	5.839420e+00
1.093000e+03	3.049511e-01	5.847019e+00
1.094000e+03	3.052925e-01	5.854618e+00
1.095000e+03	3.056339e-01	5.862217e+00
1.096000e+03	3.059754e-01	5.869816e+00
1.097000e+03	3.063168e-01	5.877415e+00
1.098000e+03	3.066619e-01	5.885009e+00
1.099000e+03	3.070208e-01	5.892581e+00
1.100000e+03	3.073797e-01	5.900154e+00
1.101000e+03	3.077386e-01	5.907727e+00
1.102000e+03	3.080975e-01	5.915300e+00
1.103000e+03	3.084564e-01	5.922872e+00
1.104000e+03	3.088153e-01	5.930445e+00
1.105000e+03	3.091741e-01	5.938018e+00
1.106000e+03	3.095330e-01	5.945590e+00
1.107000e+03	3.098919e-01	5.953163e+00
1.108000e+03	3.102581e-01	5.960725e+00
1.109000e+03	3.106348e-01	5.968272e+00
1.110000e+03	3.110116e-01	5.975819e+00
1.111000e+03	3.113883e-01	5.983365e+00
1.112000e+03	3.117650e-01	5.990912e+00
1.113000e+03	3.121417e-01	5.998459e+00
1.114000e+03	3.125184e-01	6.006006e+00
1.115000e+03	3.128951e-01	6.013552e+00
1.116000e+03	3.132719e-01	6.021099e+00
1.117000e+03	3.136486e-01	6.028646e+00
1.118000e+03	3.140332e-01	6.036182e+00
1.119000e+03	3.144281e-01	6.043703e+00
1.120000e+03	3.148231e-01	6.051224e+00
1.121000e+03	3.152180e-01	6.058745e+00
1.122000e+03	3.156130e-01	6.066266e+00
1.123000e+03	3.160079e-01	6.073787e+00
1.124000e+03	3.164029e-01	6.081308e+00
1.125000e+03	3.167979e-01	6.088829e+00
1.126000e+03	3.171928e-01	6.096351e+00
1.127000e+03	3.175878e-01	6.103872e+00
1.128000e+03	3.179878e-01	6.111386e+00
1.129000e+03	3.184015e-01	6.118881e+00
1.130000e+03	3.188151e-01	6.126377e+00
1.131000e+03	3.192288e-01	6.133873e+00
1.132000e+03	3.196424e-01	6.141369e+00
1.133000e+03	3.200561e-01	6.148864e+00
1.134000e+03	3.204697e-01	6.156360e+00
1.135000e+03	3.208834e-01	6.163856e+00
1.136000e+03	3.212970e-01	6.171351e+00
1.137000e+03	3.217107e-01	6.178847e+00
1.138000e+03	3.221244e-01	6.186343e+00
1.139000e+03	3.225558e-01	6.193815e+00
1.140000e+03	3.229887e-01	6.201285e+00
1.141000e+03	3.234215e-01	6.208756e+00
1.142000e+03	3.238544e-01	6.216226e+00
1.143000e+03	3.242872e-01	6.223696e+00
1.144000e+03	3.247201e-01	6.231167e+00
1.145000e+03	3.251530e-01	6.238637e+00
1.146000e+03	3.255858e-01	6.246107e+00
1.147000e+03	3.260187e-01	6.253578e+00
1.148000e+03	3.264516e-01	6.261048e+00
1.149000e+03	3.268921e-01	6.268509e+00
1.150000e+03	3.273447e-01	6.275954e+00
1.151000e+03	3.277974e-01	6.283399e+00
1.152000e+03	3.282500e-01	6.290844e+00
1.153000e+03	3.287026e-01	6.298289e+00
1.154000e+03	3.291552e-01	6.305734e+00
1.155000e+03	3.296079e-01	6.313179e+00
1.156000e+03	3.300605e-01	6.320625e+00
1.157000e+03	3.305131e-01	6.328070e+00
1.158000e+03	3.309657e-01	6.335515e+00
1.159000e+03	3.314184e-01	6.342960e+00
1.160000e+03	3.318843e-01	6.350388e+00
1.161000e+03	3.323573e-01	6.357808e+00
1.162000e+03	3.328303e-01	6.365228e+00
1.163000e+03	3.333033e-01	6.372648e+00
1.164000e+03	3.337763e-01	6.380068e+00
1.165000e+03	3.342493e-01	6.387487e+00
1.166000e+03	3.347223e-01	6.394907e+00
1.167000e+03	3.351953e-01	6.402327e+00
1.168000e+03	3.356683e-01	6.409747e+00
1.169000e+03	3.361413e-01	6.417167e+00
1.170000e+03	3.366143e-01	6.424586e+00
1.171000e+03	3.371023e-01	6.431988e+00
1.172000e+03	3.375963e-01	6.439382e+00
1.173000e+03	3.380903e-01	6.446776e+00
1.174000e+03	3.385843e-01	6.454171e+00
1.175000e+03	3.390783e-01	6.461565e+00
1.176000e+03	3.395724e-01	6.468959e+00
1.177000e+03	3.400664e-01	6.476354e+00
1.178000e+03	3.405604e-01	6.483748e+00
1.179000e+03	3.410544e-01	6.491142e+00
1.180000e+03	3.415484e-01	6.498536e+00
1.181000e+03	3.420424e-01	6.505931e+00
1.182000e+03	3.425488e-01	6.513310e+00
1.183000e+03	3.430645e-01	6.520679e+00
1.184000e+03	3.435802e-01	6.528047e+00
1.185000e+03	3.440959e-01	6.535416e+00
1.186000e+03	3.446116e-01	6.542784e+00
1.187000e+03	3.451274e-01	6.550152e+00
1.188000e+03	3.456431e-01	6.557521e+00
1.189000e+03	3.461588e-01	6.564889e+00
1.190000e+03	3.466745e-01	6.572258e+00
1.191000e+03	3.471902e-01	6.579626e+00
1.192000e+03	3.477059e-01	6.586995e+00
1.193000e+03	3.482264e-01	6.594358e+00
1.194000e+03	3.487645e-01	6.601700e+00
1.195000e+03	3.493026e-01	6.609042e+00
1.196000e+03	3.498407e-01	6.616384e+00
1.197000e+03	3.503789e-01	6.623726e+00
1.198000e+03	3.509170e-01	6.631068e+00
1.199000e+03	3.514551e-01	6.638410e+00
1.200000e+03	3.519932e-01	6.645752e+00
1.201000e+03	3.525314e-01	6.653094e+00
1.202000e+03	3.530695e-01	6.660437e+00
1.203000e+03	3.536076e-01	6.667779e+00
1.204000e+03	3.541457e-01	6.675121e+00
1.205000e+03	3.546985e-01	6.682446e+00
1.206000e+03	3.552598e-01	6.689761e+00
1.207000e+03	3.558210e-01	6.697076e+00
1.208000e+03	3.563823e-01	6.704391e+00
1.209000e+03	3.569436e-01	6.711706e+00
1.210000e+03	3.575049e-01	6.719022e+00
1.211000e+03	3.580661e-01	6.726337e+00
1.212000e+03	3.586274e-01	6.733652e+00
1.213000e+03	3.591887e-01	6.740967e+00
1.214000e+03	3.597500e-01	6.748282e+00
1.215000e+03	3.603113e-01	6.755597e+00
1.216000e+03	3.608725e-01	6.762912e+00
1.217000e+03	3.614535e-01	6.770204e+00
1.218000e+03	3.620387e-01	6.777492e+00
1.219000e+03	3.626238e-01	6.784779e+00
1.220000e+03	3.632090e-01	6.792066e+00
1.221000e+03	3.637942e-01	6.799354e+00
1.222000e+03	3.643793e-01	6.806641e+00
1.223000e+03	3.649645e-01	6.813928e+00
1.224000e+03	3.655497e-01	6.821215e+00
1.225000e+03	3.661348e-01	6.828503e+00
1.226000e+03	3.667200e-01	6.835790e+00
1.227000e+03	3.673052e-01	6.843077e+00
1.228000e+03	3.678903e-01	6.850364e+00
1.229000e+03	3.684947e-01	6.857629e+00
1.230000e+03	3.691045e-01	6.864887e+00
1.231000e+03	3.697143e-01	6.872145e+00
1.232000e+03	3.703241e-01	6.879404e+00
1.233000e+03	3.709338e-01	6.886662e+00
1.234000e+03	3.715436e-01	6.893920e+00
1.235000e+03	3.721534e-01	6.901179e+00
1.236000e+03	3.727632e-01	6.908437e+00
1.237000e+03	3.733729e-01	6.915695e+00
1.238000e+03	3.739827e-01	6.922953e+00
1.239000e+03	3.745925e-01	6.930212e+00
1.240000e+03	3.752023e-01	6.937470e+00
1.241000e+03	3.758247e-01	6.944713e+00
1.242000e+03	3.764597e-01	6.951941e+00
1.243000e+03	3.770948e-01	6.959169e+00
1.244000e+03	3.777298e-01	6.966397e+00
1.245000e+03	3.783649e-01	6.973625e+00
1.246000e+03	3.789999e-01	6.980852e+00
1.247000e+03	3.796350e-01	6.988080e+00
1.248000e+03	3.802700e-01	6.995308e+00
1.249000e+03	3.809050e-01	7.002536e+00
1.250000e+03	3.815401e-01	7.009764e+00
1.251000e+03	3.821751e-01	7.016992e+00
1.252000e+03	3.828102e-01	7.024220e+00
1.253000e+03	3.834452e-01	7.031448e+00
1.254000e+03	3.841053e-01	7.038645e+00
1.255000e+03	3.847662e-01	7.045840e+00
1.256000e+03	3.854271e-01	7.053036e+00
1.257000e+03	3.860880e-01	7.060232e+00
1.258000e+03	3.867489e-01	7.067428e+00
1.259000e+03	3.874098e-01	7.074624e+00
1.260000e+03	3.880707e-01	7.081820e+00
1.261000e+03	3.887316e-01	7.089015e+00
1.262000e+03	3.893925e-01	7.096211e+00
1.263000e+03	3.900533e-01	7.103407e+00
1.264000e+03	3.907142e-01	7.110603e+00
1.265000e+03	3.913751e-01	7.117799e+00
1.266000e+03	3.920408e-01	7.124988e+00
1.267000e+03	3.927280e-01	7.132150e+00
1.268000e+03	3.934151e-01	7.139312e+00
1.269000e+03	3.941023e-01	7.146474e+00
1.270000e+03	3.947894e-01	7.153635e+00
1.271000e+03	3.954766e-01	7.160797e+00
1.272000e+03	3.961637e-01	7.167959e+00
1.273000e+03	3.968509e-01	7.175121e+00
1.274000e+03	3.975381e-01	7.182282e+00
1.275000e+03	3.982252e-01	7.189444e+00
1.276000e+03	3.989124e-01	7.196606e+00
1.277000e+03	3.995995e-01	7.203768e+00
1.278000e+03	4.002867e-01	7.210929e+00
1.279000e+03	4.009774e-01	7.218086e+00
1.280000e+03	4.016910e-01	7.225212e+00
1.281000e+03	4.024046e-01	7.232337e+00
1.282000e+03	4.031182e-01	7.239462e+00
1.283000e+03	4.038318e-01	7.246588e+00
1.284000e+03	4.045454e-01	7.253713e+00
1.285000e+03	4.052591e-01	7.260838e+00
1.286000e+03	4.059727e-01	7.267963e+00
1.287000e+03	4.066863e-01	7.275089e+00
1.288000e+03	4.073999e-01	7.282214e+00
1.289000e+03	4.081135e-01	7.289339e+00
1.290000e+03	4.088272e-01	7.296465e+00
1.291000e+03	4.095408e-01	7.303590e+00
1.292000e+03	4.102544e-01	7.310715e+00
1.293000e+03	4.109894e-01	7.317809e+00
1.294000e+03	4.117294e-01	7.324895e+00
1.295000e+03	4.124694e-01	7.331981e+00
1.296000e+03	4.132093e-01	7.339067e+00
1.297000e+03	4.139493e-01	7.346153e+00
1.298000e+03	4.146893e-01	7.353239e+00
1.299000e+03	4.154293e-01	7.360325e+00
1.300000e+03	4.161692e-01	7.367411e+00
1.301000e+03	4.169092e-01	7.374497e+00
1.302000e+03	4.176492e-01	7.381583e+00
1.303000e+03	4.183891e-01	7.388669e+00
1.304000e+03	4.191291e-01	7.395756e+00
1.305000e+03	4.198691e-01	7.402842e+00
1.306000e+03	4.206145e-01	7.409919e+00
1.307000e+03	4.213803e-01	7.416962e+00
1.308000e+03	4.221461e-01	7.424006e+00
1.309000e+03	4.229119e-01	7.431050e+00
1.310000e+03	4.236777e-01	7.438094e+00
1.311000e+03	4.244435e-01	7.445137e+00
1.312000e+03	4.252093e-01	7.452181e+00
1.313000e+03	4.259751e-01	7.459225e+00
1.314000e+03	4.267409e-01	7.466268e+00
1.315000e+03	4.275067e-01	7.473312e+00
1.316000e+03	4.282725e-01	7.480356e+00
1.317000e+03	4.290383e-01	7.487399e+00
1.318000e+03	4.298041e-01	7.494443e+00
1.319000e+03	4.305699e-01	7.501487e+00
1.320000e+03	4.313435e-01	7.508516e+00
1.321000e+03	4.321341e-01	7.515514e+00
1.322000e+03	4.329246e-01	7.522511e+00
1.323000e+03	4.337151e-01	7.529509e+00
1.324000e+03	4.345057e-01	7.536507e+00
1.325000e+03	4.352962e-01	7.543505e+00
1.326000e+03	4.360867e-01	7.550502e+00
1.327000e+03	4.368772e-01	7.557500e+00
1.328000e+03	4.376678e-01	7.564498e+00
1.329000e+03	4.384583e-01	7.571496e+00
1.330000e+03	4.392488e-01	7.578493e+00
1.331000e+03	4.400394e-01	7.585491e+00
1.332000e+03	4.408299e-01	7.592489e+00
1.333000e+03	4.416204e-01	7.599487e+00
1.334000e+03	4.424139e-01	7.606478e+00
1.335000e+03	4.432273e-01	7.613426e+00
1.336000e+03	4.440408e-01	7.620374e+00
1.337000e+03	4.448543e-01	7.627322e+00
1.338000e+03	4.456677e-01	7.634270e+00
1.339000e+03	4.464812e-01	7.641218e+00
1.340000e+03	4.472946e-01	7.648166e+00
1.341000e+03	4.481081e-01	7.655114e+00
1.342000e+03	4.489215e-01	7.662062e+00
1.343000e+03	4.497350e-01	7.669010e+00
1.344000e+03	4.505484e-01	7.675958e+00
1.345000e+03	4.513619e-01	7.682906e+00
1.346000e+03	4.521753e-01	7.689854e+00
1.347000e+03	4.529888e-01	7.696802e+00
1.348000e+03	4.538022e-01	7.703750e+00
1.349000e+03	4.546284e-01	7.710664e+00
1.350000e+03	4.554621e-01	7.717558e+00
1.351000e+03	4.562958e-01	7.724452e+00
1.352000e+03	4.571294e-01	7.731346e+00
1.353000e+03	4.579631e-01	7.738240e+00
1.354000e+03	4.587968e-01	7.745134e+00
1.355000e+03	4.596304e-01	7.752028e+00
1.356000e+03	4.604641e-01	7.758922e+00
1.357000e+03	4.612978e-01	7.765817e+00
1.358000e+03	4.621315e-01	7.772711e+00
1.359000e+03	4.629651e-01	7.779605e+00
1.360000e+03	4.637988e-01	7.786499e+00
1.361000e+03	4.646325e-01	7.793393e+00
1.362000e+03	4.654661e-01	7.800287e+00
1.363000e+03	4.662998e-01	7.807181e+00
1.364000e+03	4.671468e-01	7.814028e+00
1.365000e+03	4.679969e-01	7.820864e+00
1.366000e+03	4.688470e-01	7.827700e+00
1.367000e+03	4.696971e-01	7.834536e+00
1.368000e+03	4.705472e-01	7.841372e+00
1.369000e+03	4.713973e-01	7.848208e+00
1.370000e+03	4.722474e-01	7.855044e+00
1.371000e+03	4.730975e-01	7.861880e+00
1.372000e+03	4.739476e-01	7.868716e+00
1.373000e+03	4.747977e-01	7.875552e+00
1.374000e+03	4.756478e-01	7.882388e+00
1.375000e+03	4.764979e-01	7.889224e+00
1.376000e+03	4.773480e-01	7.896060e+00
1.377000e+03	4.781981e-01	7.902895e+00
1.378000e+03	4.790482e-01	7.909731e+00
1.379000e+03	4.799059e-01	7.916526e+00
1.380000e+03	4.807673e-01	7.923300e+00
1.381000e+03	4.816288e-01	7.930074e+00
1.382000e+03	4.824902e-01	7.936847e+00
1.383000e+03	4.833517e-01	7.943621e+00
1.384000e+03	4.842132e-01	7.950395e+00
1.385000e+03	4.850746e-01	7.957169e+00
1.386000e+03	4.859361e-01	7.963943e+00
1.387000e+03	4.867975e-01	7.970717e+00
1.388000e+03	4.876590e-01	7.977490e+00
1.389000e+03	4.885204e-01	7.984264e+00
1.390000e+03	4.893819e-01	7.991038e+00
1.391000e+03	4.902434e-01	7.997812e+00
1.392000e+03	4.911048e-01	8.004586e+00
1.393000e+03	4.919663e-01	8.011359e+00
1.394000e+03	4.928286e-01	8.018121e+00
1.395000e+03	4.936949e-01	8.024829e+00
1.396000e+03	4.945613e-01	8.031538e+00
1.397000e+03	4.954276e-01	8.038246e+00
1.398000e+03	4.962939e-01	8.044954e+00
1.399000e+03	4.971603e-01	8.051662e+00
1.400000e+03	4.980266e-01	8.058370e+00
1.401000e+03	4.988929e-01	8.065078e+00
1.402000e+03	4.997593e-01	8.071786e+00
1.403000e+03	5.006256e-01	8.078494e+00
1.404000e+03	5.014919e-01	8.085202e+00
1.405000e+03	5.023583e-01	8.091910e+00
1.406000e+03	5.032246e-01	8.098618e+00
1.407000e+03	5.040909e-01	8.105326e+00
1.408000e+03	5.049573e-01	8.112034e+00
1.409000e+03	5.058236e-01	8.118742e+00
